,Author ID,Position,Country,Continent,Author name,Organization,Code,Region,Income group
188,6505928267,Co-author,POL,Europe,Olszanecka-Glinianowicz M.,"Health Promotion and Obesity Management Unit, Department of Pathophysiology, Faculty of Medical Sciences, the Medical University of Silesia",POL,Europe & Central Asia,High income
189,6505932792,Co-author,CAN,North America,Amster E.,"Department of Family Medicine, Faculty of Health Sciences, Department of Religious Studies, McMaster University",CAN,North America,High income
190,6505941891,Co-author,USA,North America,Dumire R.D.,"Department of Trauma Services, Conemaugh Memorial Medical Center",USA,North America,High income
191,6505943801,Co-author,GBR,Europe,Bollington L.,British Pharmacological Society,GBR,Europe & Central Asia,High income
192,6505947382,Co-author,USA,North America,Windish D.M.,"General Internal Medicine, General Internal Medicine Medical Education Fellowship, Department of Internal Medicine, Yale School of Medicine",USA,North America,High income
193,6505948392,Co-author,NOR,Europe,Hellesö R.,"Department of Nursing Science, Institute of Health and Society, Faculty of Medicine, University of Oslo, P.O. 1130",NOR,Europe & Central Asia,High income
194,6505951919,Co-author,GBR,Europe,Frearson R.J.R.,"University of Newcastle, Tyne Hospitals NHS Foundation Trust",GBR,Europe & Central Asia,High income
195,6505954010,Co-author,BRA,South America,Bollela V.R.,"Department of Internal Medicine & Center for Faculty Development, Ribeirão Preto Medical School, FMRP-USP, University of São Paulo",BRA,Latin America & Caribbean,Upper middle income
196,6505961589,Co-author,USA,North America,Ginde A.A.,"Department of Emergency Medicine, University of Colorado, School of Medicine, Anschutz Medical Campus",USA,North America,High income
197,6505961928,Co-author,USA,North America,Alfvén T.,"Department of Global Public Health, Karolinska University, Sachs’ Children and Youth Hospital",USA,North America,High income
198,6505965176,Co-author,GBR,Europe,Sheringham J.,"Department of Applied Health Research, University College London, UCL",GBR,Europe & Central Asia,High income
199,6505970250,Co-author,DEU,Europe,Deindl P.,"Department of Neonatology and Pediatric Intensive Care Medicine, University Children’s Hospital, University Medical Center Hamburg-Eppendorf",DEU,Europe & Central Asia,High income
200,6505979838,First Author,CAN,North America,Touchie C.,"Department of Medicine, Department of Innovation in Medical Education, University of Ottawa",CAN,North America,High income
201,6505983177,Co-author,BEL,Europe,Dincq A.-S.,Anesthesiology Department Centre Hospitalier Universitaire UCL Namur,BEL,Europe & Central Asia,High income
202,6505986098,First Author,USA,North America,Allespach H.,"Department of Community and Family Medicine, University of Miami Leonard M. Miller School of Medicine",USA,North America,High income
203,6505988204,Co-author,USA,North America,Axelson R.D.,"Consultation and Research in Medical Education, Carver College of Medicine, University of Iowa",USA,North America,High income
204,6505989967,Co-author,USA,North America,Hiestand B.,"Department of Emergency Medicine, Wake Forest Baptist Medical Center",USA,North America,High income
205,6505993449,Co-author,FRA,Europe,Arbus C.,"Service de Psychiatrie et de Psychologie Médicale, Centre Expert Dépression Résistante FondaMental, ToNIC, Toulouse NeuroImaging Centre",FRA,Europe & Central Asia,High income
206,6505993636,First Author,USA,North America,Lockman K.,"Department of Pharmacy Practice and Science, Division of Applied Clinical Sciences, University of Iowa College of Pharmacy, 115 South Grand, S557 Pharmacy Building",USA,North America,High income
207,6505997049,Co-author,USA,North America,Kelepouris N.,"Novo Nordisk Inc, 800 Scudders Mill Rd",USA,North America,High income
208,6506005492,Co-author,CHE,Europe,Jotterand F.,"Patricia E. Kern Institute for the Transformation of Medical Education, Medical College, Center for Bioethics and Medical Humanities, Institute for Health and Equity, Medical College, Institute for Biomedical Ethics, University of Basel",CHE,Europe & Central Asia,High income
209,6506005716,Co-author,IRN,Asia,Honarvar B.,"Health Policy Research Center, Institute of Health, Shiraz University of Medical Sciences",IRN,Middle East & North Africa,Upper middle income
210,6506017456,Co-author,AUS,Oceania,Capurro D.,"Melbourne Faculty of Engineering, IT, School of Computing and Information Systems, University of Melbourne, Centre for Digital Transformation of Health, University of Melbourne",AUS,East Asia & Pacific,High income
211,6506020642,First Author,USA,North America,Mcquilkin P.A.,"Pediatric Global Health, University of Massachusetts Medical School",USA,North America,High income
212,6506023695,Co-author,USA,North America,Marmet J.,"Division of Hospital Medicine, University of Minnesota",USA,North America,High income
213,6506024284,Co-author,DNK,Europe,Colov N.P.,"Department of Obstetrics, Juliane Marie Centre for Children, Women and Reproduction, University of Copenhagen",DNK,Europe & Central Asia,High income
214,6506026401,First Author,USA,North America,Kezar L.B.,"Departments of Physical Medicine and Rehabilitation and Medical Education, University of Alabama School of Medicine, Spain Rehabilitation Center, AL",USA,North America,High income
215,6506028845,Co-author,USA,North America,Klanica K.E.,"Interactions with Industry, Office of the General Counsel, Partners HealthCare, Allina Health",USA,North America,High income
216,6506032650,First Author,USA,North America,Katsufrakis P.J.,NBME,USA,North America,High income
217,6506034720,Co-author,SAU,Asia,Abdulghani H.M.,"Department of Medical Education and Family Medicine, College of Medicine, King Saud University",SAU,Middle East & North Africa,High income
218,6506042457,First Author,USA,North America,Meverden R.A.,"Mayo Clinic Gonda Vascular Center, Mayo Clinic",USA,North America,High income
219,6506042892,Co-author,NLD,Europe,ten Cate Hoedemaker H.O.,"Department of Surgery, University Medical Center",NLD,Europe & Central Asia,High income
220,6506045185,Co-author,NLD,Europe,Maiburg B.,"Department of Family Medicine, Maastricht University",NLD,Europe & Central Asia,High income
221,6506051630,Co-author,USA,North America,Ciottone G.R.,"Department of Emergency Medicine, Beth Israel Deaconess Medical Center, Harvard Medical School",USA,North America,High income
222,6506052858,Co-author,USA,North America,Diouf K.,"Department of Obstetrics, Gynecology, and Reproductive Biology, Brigham and Women's Hospital, Harvard Medical School",USA,North America,High income
223,6506058140,Co-author,BRA,South America,Simaan C.K.,"University of Brasília, UnB, Darcy Ribeiro University Campus",BRA,Latin America & Caribbean,Upper middle income
224,6506060001,Co-author,USA,North America,Stonnington C.M.,"Department of Psychiatry and Psychology, Mayo Clinic",USA,North America,High income
225,6506060529,Co-author,USA,North America,Ceneviva G.D.,"Department of Pediatrics, Penn State Hershey Children’s Hospital, 500 University Drive",USA,North America,High income
226,6506061802,Co-author,USA,North America,Pierluissi E.,"Division of Hospital Medicine, Zuckerberg San Francisco General, Department of Medicine, University of California",USA,North America,High income
227,6506062671,Co-author,USA,North America,Tuot D.S.,"Department of Medicine, University of California, Division of Nephrology, San Francisco General Hospital, General Hospital EReferral Program, University of California, Center for Innovation in Access and Quality",USA,North America,High income
228,6506063212,First Author,NLD,Europe,Lases S.S.,"Professional Performance Research Group, Department of Medical Psychology, Academic Medical Center, University of Amsterdam, Meibergdreef 9, PO Box 22660, Department of Surgery",NLD,Europe & Central Asia,High income
229,6506067991,Co-author,USA,North America,Rennke S.,"Division of Hospital Medicine, Department of Medicine, University of California, School of Medicine",USA,North America,High income
230,6506073844,First Author,USA,North America,Bogetz J.F.,"Department of Pediatrics, Lucile Packard Children's Hospital, Stanford University",USA,North America,High income
231,6506078822,Co-author,CAN,North America,Salbach N.M.,"Department of Physical Therapy, Rehabilitation Sciences Institute, University of Toronto, ON, The KITE Research Institute, University Health Network, ON",CAN,North America,High income
232,6506080312,Co-author,USA,North America,Cladis F.P.,"Department of Anesthesiology and Perioperative Medicine, University of Pittsburgh Medical Center",USA,North America,High income
233,6506085738,Co-author,MEX,North America,Varela-Ruiz M.,"Department of Medical Education Research, Secretariat of Medical Education, UNAM Faculty of Medicine México, Ave. Universidad 3000",MEX,Latin America & Caribbean,Upper middle income
234,6506087594,Co-author,USA,North America,Sacajiu G.,ARC Health Resources,USA,North America,High income
235,6506090265,Co-author,SGP,Asia,Ngiam N.S.P.,"Department of Paediatrics, Yong Loo Lin School of Medicine, National University of Singapore",SGP,East Asia & Pacific,High income
236,6506091165,Co-author,HRV,Europe,Civljak M.,"Center for Evidence-Based Medicine and Health Care, Catholic University of Croatia",HRV,Europe & Central Asia,High income
237,6506098180,First Author,USA,North America,Wittich C.M.,"General Internal Medicine, Mayo Clinic College of Medicine, Mayo 17-W, 200 First Street SW, Internal Medicine Residency Program",USA,North America,High income
238,6506100396,Co-author,CAN,North America,Van Der Goes T.,"University of British Columbia, Family Medicine Residency Program",CAN,North America,High income
239,6506103058,Co-author,FIN,Europe,Paakkonen H.,"University of Eastern Finland, Arcada University of Applied Sciences",FIN,Europe & Central Asia,High income
240,6506103539,Co-author,TUR,Asia,Basgut B.,"Department of Clinical Pharmacy, Faculty of Pharmacy, Near East University",TUR,Europe & Central Asia,Upper middle income
241,6506103823,First Author,ESP,Europe,Martínez-Pascual B.,"Sport Sciences, Universidad Europea de Madrid",ESP,Europe & Central Asia,High income
242,6506104276,Co-author,FIN,Europe,Arvonen M.,Kuopio University Hospital,FIN,Europe & Central Asia,High income
243,6506107673,Co-author,DEU,Europe,Scarpone R.,"Department of General Internal and Psychosomatic Medicine, University of Heidelberg",DEU,Europe & Central Asia,High income
244,6506108151,Co-author,USA,North America,Meah Y.S.,Icahn School of Medicine,USA,North America,High income
245,6506109769,Co-author,USA,North America,Pian-Smith M.C.M.,"Department of Anesthesia, Critical Care, Pain Medicine, Massachusetts General Hospital, Center for Medical Simulation",USA,North America,High income
246,6506110486,Co-author,GBR,Europe,Štiglic G.,"Faculty of Health Sciences, University of Maribor, Faculty of Electrical Engineering, Computer Science, University of Maribor, Usher Institute, University of Edinburgh",GBR,Europe & Central Asia,High income
247,6506110514,Co-author,NLD,Europe,Medema H.,"Department Business IT and Management, NHL University of Applied Sciences",NLD,Europe & Central Asia,High income
248,6506113199,Co-author,IND,Asia,Maruthy K.N.,"Department of Physiology, Narayana Medical College",IND,South Asia,Lower middle income
249,6506115778,Co-author,AUS,Oceania,Johanesen P.,"Department of Microbiology, Biomedical Discovery Institute, Monash University",AUS,East Asia & Pacific,High income
250,6506116553,Co-author,USA,North America,Weisgerber M.,"Pediatric Residency Program, Medical College",USA,North America,High income
251,6506117203,Co-author,USA,North America,Pozdol S.L.,"Mental Health Services, Indiana University School of Medicine",USA,North America,High income
252,6506120040,Co-author,CAN,North America,Pillai Riddell R.,"Department of Psychology, Faculty of Health, York University, ON",CAN,North America,High income
253,6506120849,Co-author,USA,North America,LeGallo R.D.,"Department of Pathology, University of Virginia School of Medicine",USA,North America,High income
254,6506124210,Co-author,AUT,Europe,Bachler H.,"Institute of General Practice, Medical University",AUT,Europe & Central Asia,High income
255,6506125372,Co-author,SWE,Europe,Oxelmark L.,"Institute of Health and Care Sciences, Sahlgrenska Academy, University of Gothenburg",SWE,Europe & Central Asia,High income
256,6506131179,Co-author,CAN,North America,Bessell C.,"Perinatal Program, Eastern Health",CAN,North America,High income
257,6506133910,First Author,USA,North America,Trockel M.T.,"Department of Psychiatry, Stanford University School of Medicine, Stanford University School of Medicine WellMD/WellPhD Center, Physician Wellness Academic Consortium Scientific Board",USA,North America,High income
258,6506141289,First Author,CAN,North America,Gotzmann A.,Medical Council of Canada,CAN,North America,High income
259,6506142831,Co-author,AUS,Oceania,Westerway S.C.,"School of Dentistry & Medical Sciences, Charles Sturt University",AUS,East Asia & Pacific,High income
